id_absencia,id_colaborador,data_absencia,tipo_absencia,justificada,dias_ausencia,horas_ausencia
6909,1110,2021-02-03,Falta injustificada,0,3,24
6910,1110,2021-09-21,Atestado,1,3,24
6911,1110,2020-12-31,Falta injustificada,0,3,24
6912,1110,2022-06-12,Atestado,1,1,8
6913,1110,2020-02-08,Atestado,1,1,8
6914,1111,2024-06-12,Falta injustificada,0,3,24
6915,1111,2023-04-23,Atestado,1,3,24
6916,1112,2024-03-26,Atestado,1,3,24
6917,1112,2025-02-20,Atestado,1,1,8
6918,1112,2024-08-23,Atraso,1,0,3
6919,1113,2024-03-11,Falta injustificada,0,1,8
6920,1114,2024-07-17,Atraso,1,0,2
6921,1114,2025-02-15,Falta injustificada,0,3,24
6922,1115,2021-10-21,Atestado,1,3,24
6923,1115,2021-04-06,Falta injustificada,0,2,16
6924,1115,2021-10-14,Falta injustificada,0,2,16
6925,1115,2022-05-05,Atraso,1,0,1
6926,1115,2023-09-10,Atraso,1,0,1
6927,1115,2021-12-29,Falta injustificada,0,1,8
6928,1115,2025-03-31,Atestado,1,3,24
6929,1115,2025-08-03,Licença curta,1,2,16
6930,1115,2023-04-03,Atestado,1,2,16
6931,1115,2023-06-28,Falta injustificada,0,2,16
6932,1115,2024-11-18,Falta injustificada,0,3,24
6933,1115,2024-12-31,Atestado,1,2,16
6934,1115,2023-09-03,Atestado,1,3,24
6935,1116,2023-10-12,Atestado,1,3,24
6936,1116,2023-08-16,Atraso,1,0,2
6937,1116,2023-10-17,Atraso,1,0,1
6938,1116,2024-04-21,Falta injustificada,0,2,16
6939,1116,2023-09-28,Atestado,1,3,24
6940,1116,2025-08-14,Atestado,1,3,24
6941,1117,2025-07-28,Falta injustificada,0,2,16
6942,1118,2025-12-19,Falta injustificada,0,2,16
6943,1118,2025-11-22,Licença curta,1,2,16
6944,1119,2021-12-10,Atestado,1,1,8
6945,1119,2023-12-22,Atestado,1,2,16
6946,1119,2020-11-22,Falta injustificada,0,1,8
6947,1119,2019-10-14,Atestado,1,3,24
6948,1119,2024-04-05,Atraso,1,0,2
6949,1119,2024-12-29,Atestado,1,2,16
6950,1119,2021-05-26,Atraso,1,0,3
6951,1119,2023-10-02,Falta injustificada,0,1,8
6952,1119,2022-05-03,Licença curta,1,3,24
6953,1119,2022-04-17,Licença curta,1,4,32
6954,1119,2021-02-06,Licença curta,1,5,40
6955,1119,2019-04-09,Atraso,1,0,2
6956,1119,2024-06-03,Falta injustificada,0,3,24
6957,1119,2019-11-06,Atestado,1,3,24
6958,1119,2024-03-18,Atestado,1,2,16
6959,1119,2022-07-07,Atestado,1,3,24
6960,1119,2021-08-18,Atestado,1,2,16
6961,1119,2021-05-14,Atestado,1,3,24
6962,1119,2022-03-16,Atestado,1,2,16
6963,1120,2021-03-05,Atraso,1,0,2
6964,1120,2020-07-01,Atraso,1,0,1
6965,1120,2019-11-20,Atestado,1,2,16
6966,1120,2020-03-22,Falta injustificada,0,2,16
6967,1120,2024-01-23,Licença curta,1,3,24
6968,1120,2019-01-31,Atestado,1,1,8
6969,1120,2022-08-09,Licença curta,1,5,40
6970,1120,2021-02-21,Atraso,1,0,2
6971,1120,2020-03-19,Atraso,1,0,2
6972,1120,2024-04-21,Atestado,1,3,24
6973,1120,2021-11-04,Atestado,1,3,24
6974,1120,2024-03-22,Atraso,1,0,2
6975,1121,2019-11-12,Atestado,1,1,8
6976,1121,2021-03-30,Atestado,1,3,24
6977,1121,2022-05-26,Falta injustificada,0,3,24
6978,1121,2021-02-05,Atestado,1,3,24
6979,1121,2019-05-08,Atestado,1,2,16
6980,1122,2025-11-28,Atestado,1,3,24
6981,1122,2024-12-09,Atestado,1,2,16
6982,1123,2024-03-17,Atestado,1,1,8
6983,1123,2022-04-19,Falta injustificada,0,3,24
6984,1123,2022-07-19,Atestado,1,1,8
6985,1123,2023-07-14,Falta injustificada,0,2,16
6986,1123,2023-04-26,Atestado,1,3,24
6987,1123,2025-01-23,Atestado,1,3,24
6988,1123,2025-03-02,Falta injustificada,0,3,24
6989,1124,2022-02-12,Atestado,1,3,24
6990,1124,2023-11-17,Atestado,1,3,24
6991,1124,2021-02-09,Atestado,1,1,8
6992,1124,2021-03-15,Falta injustificada,0,2,16
6993,1124,2025-05-26,Falta injustificada,0,3,24
6994,1124,2025-05-29,Atestado,1,3,24
6995,1124,2023-06-12,Falta injustificada,0,3,24
6996,1124,2023-01-02,Falta injustificada,0,1,8
6997,1124,2023-10-16,Atestado,1,1,8
6998,1124,2022-02-21,Atraso,1,0,3
6999,1124,2021-09-13,Atestado,1,3,24
7000,1124,2022-10-23,Licença curta,1,5,40
7001,1124,2022-07-02,Atestado,1,3,24
7002,1124,2025-08-08,Falta injustificada,0,2,16
7003,1125,2024-11-26,Atestado,1,1,8
7004,1125,2025-05-19,Licença curta,1,5,40
7005,1125,2025-11-03,Atestado,1,3,24
7006,1125,2024-09-01,Atestado,1,3,24
7007,1125,2022-05-01,Atestado,1,1,8
7008,1125,2022-08-04,Atraso,1,0,4
7009,1125,2023-08-15,Atestado,1,3,24
7010,1125,2020-07-12,Atraso,1,0,1
7011,1125,2021-01-28,Licença curta,1,4,32
7012,1125,2018-11-04,Falta injustificada,0,2,16
7013,1125,2022-05-01,Atestado,1,2,16
7014,1125,2021-01-12,Atestado,1,3,24
7015,1125,2022-01-25,Atestado,1,2,16
7016,1125,2020-11-18,Atestado,1,2,16
7017,1125,2024-08-20,Atraso,1,0,1
7018,1125,2018-07-07,Licença curta,1,2,16
7019,1125,2019-06-27,Falta injustificada,0,3,24
7020,1125,2019-11-13,Falta injustificada,0,1,8
7021,1125,2022-12-08,Atestado,1,1,8
7022,1126,2022-12-24,Atestado,1,2,16
7023,1126,2023-07-25,Atraso,1,0,3
7024,1126,2023-11-27,Falta injustificada,0,3,24
7025,1126,2022-08-11,Atestado,1,1,8
7026,1127,2025-10-27,Atestado,1,3,24
7027,1128,2025-04-03,Licença curta,1,3,24
7028,1128,2024-01-08,Atraso,1,0,4
7029,1129,2021-11-18,Atraso,1,0,4
7030,1129,2021-12-04,Licença curta,1,4,32
7031,1129,2020-07-24,Falta injustificada,0,1,8
7032,1129,2022-05-09,Atestado,1,1,8
7033,1129,2024-01-24,Atestado,1,1,8
7034,1129,2022-08-15,Atestado,1,3,24
7035,1129,2024-07-09,Licença curta,1,3,24
7036,1129,2020-07-10,Atestado,1,2,16
7037,1129,2022-02-17,Atraso,1,0,2
7038,1129,2020-10-22,Falta injustificada,0,1,8
7039,1129,2022-04-14,Atestado,1,3,24
7040,1129,2025-07-01,Atestado,1,3,24
7041,1129,2022-03-07,Atestado,1,1,8
7042,1129,2024-10-24,Falta injustificada,0,3,24
7043,1129,2022-08-01,Atestado,1,3,24
7044,1129,2021-05-08,Atraso,1,0,1
7045,1129,2019-07-20,Atraso,1,0,1
7046,1129,2024-12-19,Falta injustificada,0,1,8
7047,1129,2024-02-04,Atestado,1,2,16
7048,1129,2020-08-06,Atraso,1,0,1
7049,1130,2021-04-06,Atraso,1,0,2
7050,1130,2025-12-01,Atestado,1,3,24
7051,1130,2022-11-03,Atestado,1,3,24
7052,1131,2020-04-17,Atestado,1,1,8
7053,1132,2025-06-12,Atestado,1,3,24
7054,1132,2025-03-24,Licença curta,1,4,32
7055,1132,2025-07-08,Licença curta,1,3,24
7056,1132,2024-04-28,Atestado,1,3,24
7057,1132,2024-07-09,Atestado,1,3,24
7058,1132,2025-11-07,Atestado,1,1,8
7059,1132,2025-01-07,Atestado,1,1,8
7060,1133,2020-08-06,Atraso,1,0,1
7061,1133,2024-03-30,Atraso,1,0,1
7062,1133,2020-07-06,Atestado,1,1,8
7063,1133,2023-10-08,Atestado,1,1,8
7064,1133,2023-09-28,Atestado,1,1,8
7065,1133,2020-09-24,Atestado,1,1,8
7066,1133,2020-09-27,Atraso,1,0,1
7067,1133,2020-05-17,Falta injustificada,0,2,16
7068,1133,2022-03-20,Atestado,1,1,8
7069,1133,2023-05-06,Atestado,1,2,16
7070,1134,2025-06-16,Falta injustificada,0,3,24
7071,1134,2025-04-30,Licença curta,1,2,16
7072,1135,2020-10-17,Falta injustificada,0,3,24
7073,1135,2021-10-06,Atestado,1,2,16
7074,1135,2022-11-01,Falta injustificada,0,3,24
7075,1135,2024-04-25,Atestado,1,1,8
7076,1135,2020-03-08,Atestado,1,1,8
7077,1135,2024-10-14,Falta injustificada,0,2,16
7078,1135,2019-07-24,Atestado,1,1,8
7079,1135,2023-09-04,Atestado,1,1,8
7080,1135,2025-06-14,Atraso,1,0,3
7081,1135,2021-06-09,Atestado,1,3,24
7082,1135,2024-03-09,Atestado,1,1,8
7083,1135,2020-06-04,Atestado,1,1,8
7084,1135,2021-11-06,Atestado,1,1,8
7085,1135,2021-03-13,Licença curta,1,5,40
7086,1135,2020-09-09,Falta injustificada,0,2,16
7087,1135,2022-01-17,Atestado,1,3,24
7088,1135,2021-05-03,Atestado,1,2,16
7089,1135,2025-04-22,Falta injustificada,0,3,24
7090,1135,2025-09-12,Falta injustificada,0,3,24
7091,1136,2022-06-25,Atestado,1,3,24
7092,1136,2021-12-01,Atestado,1,2,16
7093,1137,2021-06-21,Atestado,1,3,24
7094,1137,2023-07-30,Atestado,1,3,24
7095,1137,2023-10-08,Atestado,1,1,8
7096,1137,2025-12-08,Atestado,1,2,16
7097,1137,2022-12-21,Licença curta,1,3,24
7098,1137,2024-01-06,Atestado,1,2,16
7099,1137,2022-02-25,Atestado,1,2,16
7100,1137,2022-01-17,Licença curta,1,3,24
7101,1137,2025-10-12,Atestado,1,3,24
7102,1137,2025-01-23,Atestado,1,1,8
7103,1138,2024-03-07,Atestado,1,2,16
7104,1138,2024-06-17,Atraso,1,0,3
7105,1139,2024-06-14,Atraso,1,0,2
7106,1139,2025-05-07,Atestado,1,2,16
7107,1139,2022-11-09,Falta injustificada,0,3,24
7108,1139,2022-12-29,Atestado,1,3,24
7109,1140,2021-03-31,Atestado,1,1,8
7110,1140,2021-10-28,Licença curta,1,2,16
7111,1140,2023-09-05,Atestado,1,2,16
7112,1140,2022-10-01,Atestado,1,3,24
7113,1141,2024-04-13,Licença curta,1,3,24
7114,1141,2021-04-28,Falta injustificada,0,3,24
7115,1141,2022-01-13,Licença curta,1,3,24
7116,1141,2025-07-04,Atestado,1,1,8
7117,1141,2022-05-17,Atestado,1,1,8
7118,1141,2023-11-17,Atestado,1,3,24
7119,1141,2024-01-28,Falta injustificada,0,1,8
7120,1142,2023-01-01,Atestado,1,3,24
7121,1142,2021-03-25,Atestado,1,2,16
7122,1142,2021-05-05,Atestado,1,2,16
7123,1142,2023-03-22,Falta injustificada,0,2,16
7124,1142,2021-10-26,Atestado,1,1,8
7125,1142,2020-10-14,Atestado,1,2,16
7126,1142,2025-10-17,Atestado,1,1,8
7127,1142,2021-11-10,Falta injustificada,0,1,8
7128,1142,2021-04-18,Atraso,1,0,2
7129,1142,2021-12-13,Atestado,1,3,24
7130,1142,2025-04-02,Licença curta,1,2,16
7131,1143,2024-01-04,Falta injustificada,0,3,24
7132,1143,2025-03-13,Atestado,1,3,24
7133,1143,2022-02-03,Atestado,1,3,24
7134,1143,2025-11-26,Falta injustificada,0,2,16
7135,1143,2024-03-23,Atestado,1,1,8
7136,1143,2025-06-18,Falta injustificada,0,2,16
7137,1143,2023-07-15,Falta injustificada,0,1,8
7138,1143,2021-10-29,Atraso,1,0,1
7139,1144,2018-08-07,Falta injustificada,0,1,8
7140,1144,2025-12-04,Atestado,1,3,24
7141,1144,2018-09-28,Atestado,1,3,24
7142,1144,2018-10-23,Atestado,1,1,8
7143,1144,2022-01-31,Atestado,1,1,8
7144,1144,2025-08-12,Atraso,1,0,2
7145,1144,2025-01-14,Atestado,1,1,8
7146,1144,2019-05-25,Atestado,1,3,24
7147,1144,2020-08-08,Atestado,1,2,16
7148,1144,2019-07-28,Atestado,1,2,16
7149,1144,2024-07-06,Atestado,1,3,24
7150,1145,2023-08-04,Atestado,1,1,8
7151,1145,2024-11-24,Atestado,1,1,8
7152,1145,2022-05-07,Atraso,1,0,1
7153,1145,2023-06-28,Atestado,1,2,16
7154,1145,2023-08-20,Atestado,1,3,24
7155,1145,2022-02-25,Licença curta,1,4,32
7156,1145,2023-02-23,Falta injustificada,0,2,16
7157,1146,2024-05-03,Atraso,1,0,2
7158,1146,2024-02-17,Falta injustificada,0,3,24
7159,1147,2023-01-12,Falta injustificada,0,1,8
7160,1147,2021-11-03,Falta injustificada,0,3,24
7161,1147,2021-09-15,Atestado,1,3,24
7162,1147,2021-02-23,Atestado,1,2,16
7163,1147,2021-03-24,Atestado,1,3,24
7164,1147,2022-10-12,Licença curta,1,2,16
7165,1147,2019-04-27,Atestado,1,1,8
7166,1148,2023-12-18,Atestado,1,3,24
7167,1148,2025-10-30,Atestado,1,1,8
7168,1148,2024-02-08,Atestado,1,2,16
7169,1148,2024-12-21,Falta injustificada,0,1,8
7170,1148,2025-03-09,Falta injustificada,0,2,16
7171,1148,2024-12-18,Atestado,1,1,8
7172,1148,2022-08-04,Falta injustificada,0,3,24
7173,1148,2022-08-14,Atestado,1,1,8
7174,1148,2023-10-23,Falta injustificada,0,1,8
7175,1148,2024-06-17,Falta injustificada,0,2,16
7176,1149,2024-11-04,Atestado,1,1,8
7177,1149,2024-12-15,Atestado,1,3,24
7178,1150,2020-08-03,Atestado,1,2,16
7179,1150,2020-08-10,Atestado,1,1,8
7180,1151,2024-02-20,Falta injustificada,0,2,16
7181,1151,2025-11-28,Atestado,1,1,8
7182,1151,2022-03-28,Atraso,1,0,4
7183,1151,2024-03-23,Falta injustificada,0,1,8
7184,1151,2022-08-13,Atraso,1,0,2
7185,1151,2025-05-01,Licença curta,1,3,24
7186,1151,2023-03-15,Atraso,1,0,4
7187,1151,2023-09-27,Falta injustificada,0,3,24
7188,1151,2020-02-22,Atraso,1,0,2
7189,1151,2023-09-13,Atestado,1,2,16
7190,1151,2021-07-03,Atestado,1,3,24
7191,1151,2023-10-21,Atraso,1,0,1
7192,1151,2020-01-24,Falta injustificada,0,3,24
7193,1151,2020-01-14,Atestado,1,3,24
7194,1151,2024-11-11,Atestado,1,1,8
7195,1151,2024-02-26,Atraso,1,0,3
7196,1152,2024-03-12,Atestado,1,1,8
7197,1152,2024-10-06,Atestado,1,3,24
7198,1152,2025-05-02,Atestado,1,3,24
7199,1152,2024-11-26,Falta injustificada,0,3,24
7200,1153,2024-05-26,Atestado,1,1,8
7201,1153,2025-11-28,Atraso,1,0,3
7202,1153,2025-12-23,Falta injustificada,0,3,24
7203,1153,2023-06-12,Atestado,1,1,8
7204,1153,2022-10-09,Falta injustificada,0,1,8
7205,1154,2024-08-03,Atestado,1,1,8
7206,1154,2023-10-10,Atraso,1,0,1
7207,1154,2025-04-14,Atestado,1,2,16
7208,1154,2023-10-14,Atestado,1,3,24
7209,1154,2023-02-12,Licença curta,1,4,32
7210,1154,2024-07-15,Licença curta,1,3,24
7211,1154,2025-09-29,Atestado,1,2,16
7212,1155,2022-03-14,Atestado,1,3,24
7213,1155,2021-11-22,Atraso,1,0,1
7214,1155,2022-12-04,Atestado,1,3,24
7215,1155,2021-11-09,Falta injustificada,0,3,24
7216,1155,2024-06-08,Atestado,1,1,8
7217,1155,2023-01-17,Atestado,1,2,16
7218,1155,2022-03-01,Falta injustificada,0,1,8
7219,1155,2024-07-30,Falta injustificada,0,1,8
7220,1155,2021-08-06,Atestado,1,3,24
7221,1155,2023-01-18,Atestado,1,3,24
7222,1155,2024-08-09,Falta injustificada,0,2,16
7223,1156,2021-04-20,Atestado,1,3,24
7224,1156,2025-10-17,Atestado,1,3,24
7225,1156,2022-11-01,Atestado,1,2,16
7226,1156,2022-09-21,Licença curta,1,3,24
7227,1156,2019-08-14,Atestado,1,1,8
7228,1156,2024-02-04,Falta injustificada,0,3,24
7229,1156,2020-11-06,Atestado,1,2,16
7230,1156,2025-04-24,Falta injustificada,0,2,16
7231,1156,2021-10-14,Atestado,1,1,8
7232,1156,2022-11-10,Atestado,1,2,16
7233,1156,2020-04-22,Atestado,1,2,16
7234,1156,2019-11-05,Atraso,1,0,1
7235,1156,2023-10-06,Atestado,1,2,16
7236,1156,2023-10-04,Atestado,1,1,8
7237,1156,2023-05-13,Licença curta,1,4,32
7238,1156,2022-08-24,Falta injustificada,0,1,8
7239,1156,2021-06-24,Falta injustificada,0,2,16
7240,1156,2021-12-15,Falta injustificada,0,3,24
7241,1156,2023-07-11,Atestado,1,2,16
7242,1156,2025-06-25,Falta injustificada,0,3,24
7243,1157,2023-02-12,Atestado,1,2,16
7244,1157,2023-02-22,Atestado,1,3,24
7245,1157,2022-03-14,Atraso,1,0,2
7246,1158,2024-09-03,Atraso,1,0,3
7247,1159,2020-02-25,Atestado,1,2,16
7248,1159,2020-12-21,Falta injustificada,0,2,16
7249,1160,2024-03-26,Falta injustificada,0,2,16
7250,1160,2022-11-18,Atestado,1,3,24
7251,1161,2024-09-12,Atestado,1,3,24
7252,1161,2024-04-20,Atestado,1,1,8
7253,1161,2025-10-19,Atestado,1,1,8
7254,1161,2025-07-26,Falta injustificada,0,1,8
7255,1161,2023-07-15,Atestado,1,1,8
7256,1161,2024-08-02,Falta injustificada,0,3,24
7257,1161,2024-04-11,Atraso,1,0,1
7258,1161,2024-05-18,Atestado,1,1,8
7259,1162,2022-07-25,Atestado,1,2,16
7260,1162,2020-12-23,Atestado,1,2,16
7261,1162,2020-03-01,Atestado,1,3,24
7262,1162,2023-04-15,Licença curta,1,2,16
7263,1162,2022-09-21,Atestado,1,3,24
7264,1163,2023-06-19,Licença curta,1,4,32
7265,1163,2024-06-25,Atestado,1,1,8
7266,1163,2024-05-09,Atestado,1,1,8
7267,1163,2025-02-18,Atestado,1,1,8
7268,1163,2024-08-02,Atestado,1,3,24
7269,1164,2024-06-01,Falta injustificada,0,3,24
7270,1164,2023-11-17,Atestado,1,2,16
7271,1164,2025-07-29,Atestado,1,1,8
7272,1164,2025-10-18,Atestado,1,1,8
7273,1164,2025-10-17,Atestado,1,1,8
7274,1164,2023-10-15,Atestado,1,1,8
7275,1164,2025-07-12,Atestado,1,3,24
7276,1164,2024-10-22,Atraso,1,0,1
7277,1165,2025-07-19,Falta injustificada,0,2,16
7278,1165,2023-04-17,Atestado,1,3,24
7279,1165,2022-11-13,Atestado,1,3,24
7280,1165,2023-09-17,Atraso,1,0,2
7281,1165,2023-12-13,Atestado,1,3,24
7282,1165,2023-02-10,Atraso,1,0,4
7283,1165,2023-09-16,Atestado,1,2,16
7284,1166,2021-12-16,Atestado,1,1,8
7285,1166,2023-01-06,Falta injustificada,0,3,24
7286,1166,2022-07-22,Licença curta,1,3,24
7287,1166,2020-12-18,Atestado,1,2,16
7288,1166,2020-12-09,Atestado,1,3,24
7289,1166,2021-03-05,Atestado,1,1,8
7290,1166,2024-03-05,Atestado,1,3,24
7291,1166,2023-07-13,Atestado,1,2,16
7292,1166,2022-12-05,Atestado,1,1,8
7293,1167,2025-07-04,Falta injustificada,0,3,24
7294,1167,2024-11-22,Atraso,1,0,2
7295,1167,2020-06-03,Atraso,1,0,3
7296,1167,2020-06-12,Atestado,1,1,8
7297,1168,2023-01-31,Atestado,1,1,8
7298,1168,2022-01-29,Atestado,1,3,24
7299,1168,2022-07-06,Licença curta,1,4,32
7300,1169,2025-08-23,Atestado,1,1,8
7301,1170,2025-05-21,Atestado,1,1,8
7302,1170,2025-12-02,Atestado,1,3,24
7303,1170,2019-05-15,Atestado,1,1,8
7304,1170,2023-06-15,Atestado,1,2,16
7305,1170,2024-07-08,Atestado,1,3,24
7306,1170,2024-10-19,Falta injustificada,0,2,16
7307,1170,2022-05-27,Atestado,1,3,24
7308,1170,2020-07-25,Falta injustificada,0,3,24
7309,1170,2023-11-18,Atestado,1,1,8
7310,1170,2021-08-14,Atestado,1,2,16
7311,1170,2023-05-07,Licença curta,1,4,32
7312,1170,2020-09-21,Atestado,1,1,8
7313,1171,2025-06-19,Atestado,1,2,16
7314,1171,2025-11-01,Atestado,1,1,8
7315,1172,2023-10-19,Atestado,1,3,24
7316,1172,2024-09-18,Atestado,1,1,8
7317,1172,2024-09-29,Licença curta,1,3,24
7318,1172,2024-05-27,Atestado,1,2,16
7319,1172,2025-10-13,Atraso,1,0,1
7320,1172,2025-01-11,Licença curta,1,2,16
7321,1172,2023-11-21,Atestado,1,2,16
7322,1172,2024-03-13,Atestado,1,1,8
7323,1173,2025-12-04,Atestado,1,3,24
7324,1173,2022-03-28,Licença curta,1,3,24
7325,1173,2024-10-03,Falta injustificada,0,3,24
7326,1173,2024-03-10,Atraso,1,0,1
7327,1173,2022-03-08,Licença curta,1,2,16
7328,1173,2022-09-13,Falta injustificada,0,2,16
7329,1173,2022-11-24,Atestado,1,2,16
7330,1173,2023-04-01,Falta injustificada,0,2,16
7331,1173,2021-10-14,Licença curta,1,2,16
7332,1173,2022-10-14,Atestado,1,1,8
7333,1173,2025-04-03,Falta injustificada,0,3,24
7334,1173,2025-06-14,Licença curta,1,4,32
7335,1173,2022-01-31,Atestado,1,3,24
7336,1173,2024-05-11,Falta injustificada,0,2,16
7337,1173,2025-07-18,Atestado,1,1,8
7338,1173,2023-05-31,Atestado,1,3,24
7339,1174,2022-11-29,Atestado,1,2,16
7340,1174,2024-02-15,Atestado,1,2,16
7341,1174,2025-01-03,Atestado,1,2,16
7342,1175,2023-07-09,Atestado,1,3,24
7343,1175,2021-05-03,Licença curta,1,2,16
7344,1175,2021-09-24,Falta injustificada,0,3,24
7345,1175,2021-10-19,Falta injustificada,0,2,16
7346,1175,2025-06-15,Atestado,1,1,8
7347,1175,2021-04-25,Atestado,1,1,8
7348,1175,2025-12-25,Atestado,1,1,8
7349,1175,2023-12-30,Licença curta,1,3,24
7350,1175,2023-02-07,Atestado,1,2,16
7351,1176,2022-07-29,Atestado,1,3,24
7352,1176,2020-11-03,Atestado,1,1,8
7353,1176,2022-07-06,Licença curta,1,3,24
7354,1176,2024-03-08,Atestado,1,2,16
7355,1176,2020-10-01,Atestado,1,2,16
7356,1177,2025-07-07,Atestado,1,1,8
7357,1177,2023-09-15,Falta injustificada,0,1,8
7358,1177,2025-07-30,Atraso,1,0,2
7359,1177,2024-01-14,Atestado,1,2,16
7360,1177,2025-12-10,Licença curta,1,4,32
7361,1177,2024-06-03,Atestado,1,1,8
7362,1177,2025-09-19,Atestado,1,2,16
7363,1177,2024-11-07,Atestado,1,3,24
7364,1177,2023-12-09,Atestado,1,2,16
7365,1177,2025-01-10,Atestado,1,1,8
7366,1177,2024-10-14,Falta injustificada,0,3,24
7367,1177,2025-10-19,Atraso,1,0,4
7368,1178,2024-04-08,Falta injustificada,0,2,16
7369,1178,2025-10-29,Falta injustificada,0,3,24
7370,1178,2025-02-28,Atestado,1,1,8
7371,1178,2025-01-12,Falta injustificada,0,1,8
7372,1178,2024-06-28,Licença curta,1,4,32
7373,1178,2023-03-06,Licença curta,1,2,16
7374,1178,2022-03-14,Atestado,1,1,8
7375,1178,2023-04-03,Atestado,1,3,24
7376,1179,2019-07-06,Atestado,1,3,24
7377,1179,2024-06-21,Atestado,1,1,8
7378,1179,2023-04-19,Atraso,1,0,3
7379,1179,2022-10-20,Atestado,1,1,8
7380,1179,2024-10-20,Atestado,1,3,24
7381,1179,2025-08-16,Falta injustificada,0,3,24
7382,1179,2025-05-20,Atestado,1,1,8
7383,1179,2024-01-09,Atestado,1,1,8
7384,1179,2021-10-31,Atestado,1,1,8
7385,1179,2023-08-27,Atestado,1,3,24
7386,1179,2020-11-05,Atestado,1,1,8
7387,1179,2020-08-08,Falta injustificada,0,3,24
7388,1179,2023-08-11,Falta injustificada,0,2,16
7389,1179,2019-08-28,Atestado,1,3,24
7390,1179,2019-12-27,Atestado,1,3,24
7391,1179,2023-08-02,Atestado,1,3,24
7392,1179,2025-12-20,Falta injustificada,0,3,24
7393,1179,2020-03-07,Atestado,1,2,16
7394,1180,2023-03-22,Atraso,1,0,1
7395,1180,2022-01-20,Atestado,1,1,8
7396,1180,2025-02-04,Licença curta,1,4,32
7397,1180,2021-11-15,Licença curta,1,5,40
7398,1180,2024-09-25,Atestado,1,3,24
7399,1180,2024-03-25,Atraso,1,0,2
7400,1181,2022-08-26,Atestado,1,3,24
7401,1181,2024-06-10,Falta injustificada,0,1,8
7402,1181,2025-03-07,Licença curta,1,4,32
7403,1181,2020-12-14,Atestado,1,3,24
7404,1181,2023-06-07,Atestado,1,3,24
7405,1181,2023-08-20,Atestado,1,3,24
7406,1181,2025-09-14,Atestado,1,1,8
7407,1181,2020-12-21,Atestado,1,2,16
7408,1181,2025-08-31,Atestado,1,1,8
7409,1181,2022-08-17,Atestado,1,1,8
7410,1181,2024-12-08,Atestado,1,2,16
7411,1181,2025-09-17,Atraso,1,0,4
7412,1181,2021-07-04,Atestado,1,1,8
7413,1182,2022-06-17,Falta injustificada,0,1,8
7414,1182,2022-05-26,Atestado,1,1,8
7415,1182,2023-08-17,Atestado,1,1,8
7416,1182,2025-02-22,Atestado,1,2,16
7417,1182,2020-12-09,Falta injustificada,0,2,16
7418,1183,2024-05-07,Falta injustificada,0,3,24
7419,1184,2023-10-23,Atestado,1,1,8
7420,1184,2023-05-23,Atestado,1,3,24
7421,1184,2021-10-26,Falta injustificada,0,2,16
7422,1185,2025-03-28,Atestado,1,2,16
7423,1185,2024-03-17,Falta injustificada,0,3,24
7424,1185,2024-10-14,Atestado,1,1,8
7425,1185,2025-03-20,Atestado,1,1,8
7426,1186,2025-03-31,Atestado,1,3,24
7427,1187,2025-11-07,Atestado,1,1,8
7428,1187,2024-09-14,Atraso,1,0,1
7429,1187,2025-03-11,Atestado,1,1,8
7430,1187,2023-08-14,Falta injustificada,0,3,24
7431,1187,2025-07-03,Falta injustificada,0,3,24
7432,1187,2023-10-26,Atestado,1,3,24
7433,1187,2023-02-27,Atraso,1,0,1
7434,1187,2024-09-15,Falta injustificada,0,1,8
7435,1188,2025-10-25,Atraso,1,0,2
7436,1188,2019-09-20,Falta injustificada,0,2,16
7437,1188,2019-07-23,Atraso,1,0,1
7438,1188,2023-05-22,Falta injustificada,0,2,16
7439,1188,2020-11-04,Licença curta,1,3,24
7440,1188,2025-11-15,Falta injustificada,0,3,24
7441,1188,2024-05-23,Atestado,1,2,16
7442,1188,2019-11-10,Atestado,1,3,24
7443,1188,2021-03-05,Atestado,1,2,16
7444,1188,2023-07-19,Atestado,1,3,24
7445,1188,2021-03-02,Atestado,1,2,16
7446,1190,2021-08-11,Atestado,1,1,8
7447,1190,2024-10-20,Falta injustificada,0,2,16
7448,1190,2025-01-19,Falta injustificada,0,2,16
7449,1190,2022-06-29,Atestado,1,2,16
7450,1190,2025-09-11,Atestado,1,1,8
7451,1190,2021-01-21,Atestado,1,1,8
7452,1190,2024-12-05,Atestado,1,2,16
7453,1190,2023-05-28,Atestado,1,1,8
7454,1191,2024-12-13,Atraso,1,0,2
7455,1191,2025-03-04,Falta injustificada,0,3,24
7456,1191,2024-03-18,Licença curta,1,3,24
7457,1191,2025-02-20,Atestado,1,3,24
7458,1192,2023-03-11,Atraso,1,0,1
7459,1192,2023-06-14,Atestado,1,1,8
7460,1192,2022-07-01,Falta injustificada,0,1,8
7461,1192,2022-09-01,Atestado,1,2,16
7462,1192,2025-09-29,Atestado,1,1,8
7463,1192,2022-05-16,Atestado,1,3,24
7464,1192,2023-02-27,Falta injustificada,0,3,24
7465,1192,2022-09-21,Atraso,1,0,2
7466,1192,2020-02-17,Atraso,1,0,2
7467,1192,2020-01-02,Atestado,1,1,8
7468,1192,2025-01-14,Atestado,1,1,8
7469,1192,2019-09-08,Falta injustificada,0,1,8
7470,1192,2025-06-08,Atestado,1,2,16
7471,1192,2024-01-21,Atestado,1,2,16
